6311671	11451475	112	Jon_Oliva's_Pain	'Tage_Mahal
	11451475	49	other-empty	'Tage_Mahal
	11335836	36	other-empty	'The_Half_of_It,_Dearie'_Blues
	11335836	11	other-google	'The_Half_of_It,_Dearie'_Blues
	19162302	43	other-empty	'The_Masterwork'_Award_Winning_Fish-Knife
3830408	3857354	110	Penumbra_(Star_Trek:_Deep_Space_Nine)	'Til_Death_Do_Us_Part_(Star_Trek:_Deep_Space_Nine)
148217	3857354	82	List_of_Star_Trek:_Deep_Space_Nine_episodes	'Til_Death_Do_Us_Part_(Star_Trek:_Deep_Space_Nine)
255801	3857354	13	Breen_(Star_Trek)	'Til_Death_Do_Us_Part_(Star_Trek:_Deep_Space_Nine)
	3857354	51	other-empty	'Til_Death_Do_Us_Part_(Star_Trek:_Deep_Space_Nine)
8075568	3699036	38	Till_Death_Do_Us_Part	'Til_Death_Do_Us_Part_(U.S._TV_series)
	3699036	82	other-empty	'Til_Death_Do_Us_Part_(U.S._TV_series)
	3699036	165	other-google	'Til_Death_Do_Us_Part_(U.S._TV_series)
20233736	3699036	22	Until_Death_Do_Us_Part	'Til_Death_Do_Us_Part_(U.S._TV_series)
34149631	3699036	14	List_of_programs_broadcast_by_TruTV	'Til_Death_Do_Us_Part_(U.S._TV_series)
634064	3699036	12	John_Waters	'Til_Death_Do_Us_Part_(U.S._TV_series)
20214743	3699036	13	Jeff_Lieberman	'Til_Death_Do_Us_Part_(U.S._TV_series)
13909814	3699036	25	Anna_Silk	'Til_Death_Do_Us_Part_(U.S._TV_series)
	3699036	65	other-wikipedia	'Til_Death_Do_Us_Part_(U.S._TV_series)
	28185628	44	other-empty	'Til_Love_Comes_Again
	34646653	39	other-empty	'Til_Nothing_Comes_Between_Us
	24998787	61	other-empty	'Til_Summer_Comes_Around
1574157	24998787	22	Keith_Urban	'Til_Summer_Comes_Around
	24998787	69	other-google	'Til_Summer_Comes_Around
21252775	24998787	20	Defying_Gravity_(Keith_Urban_album)	'Til_Summer_Comes_Around
8481491	24998787	13	Keith_Urban_discography	'Til_Summer_Comes_Around
23271236	24998787	15	Only_You_Can_Love_Me_This_Way	'Til_Summer_Comes_Around
	17841580	354	other-google	'Til_There_Was_You
	17841580	159	other-empty	'Til_There_Was_You
	17841580	29	other-yahoo	'Til_There_Was_You
10449888	17841580	19	List_of_Paramount_Pictures_films	'Til_There_Was_You
1553674	17841580	12	Lakeshore_Entertainment	'Til_There_Was_You
2384496	17841580	23	John_Hawkes_(actor)	'Til_There_Was_You
1027645	17841580	103	Jeanne_Tripplehorn	'Til_There_Was_You
2324520	17841580	14	Craig_Bierko	'Til_There_Was_You
657111	17841580	35	Madeline_Zima	'Til_There_Was_You
1668613	17841580	45	Kasi_Lemmons	'Til_There_Was_You
507993	17841580	19	Karen_Allen	'Til_There_Was_You
656549	17841580	229	Dylan_McDermott	'Til_There_Was_You
36643710	17841580	120	Sarah_Jessica_Parker_filmography	'Til_There_Was_You
	17841580	25	other	'Til_There_Was_You
	17841580	30	other-bing	'Til_There_Was_You
18226224	17841580	76	Till_There_Was_You_(disambiguation)	'Til_There_Was_You
	17841580	21	other-wikipedia	'Til_There_Was_You
1388921	17841580	16	Jack_Kruschen	'Til_There_Was_You
36643807	17841580	398	Jennifer_Aniston_filmography	'Til_There_Was_You
	12341238	53	other-empty	'Til_Tomorrow
1769580	12341238	24	Midnight_Love	'Til_Tomorrow
11147829	12341238	12	My_Love_Is_Waiting	'Til_Tomorrow
	12341238	27	other-google	'Til_Tomorrow
	162138	2228	other-google	'Til_Tuesday
	162138	187	other-yahoo	'Til_Tuesday
	162138	417	other-empty	'Til_Tuesday
293046	162138	416	Aimee_Mann	'Til_Tuesday
	162138	100	other	'Til_Tuesday
1056233	162138	119	Voices_Carry	'Til_Tuesday
19109885	162138	15	Aimee_Mann_discography	'Til_Tuesday
15580374	162138	16	Main_Page	'Til_Tuesday
24224867	162138	78	Voices_Carry_(song)	'Til_Tuesday
	162138	158	other-bing	'Til_Tuesday
	162138	77	other-wikipedia	'Til_Tuesday
2296056	162138	12	Sky_High_(2005_film)	'Til_Tuesday
	41307572	68	other-empty	'Til_Your_River_Runs_Dry
	41307572	56	other-google	'Til_Your_River_Runs_Dry
12120000	41307572	43	27_Club	'Til_Your_River_Runs_Dry
18631861	41307572	164	Eric_Burdon_discography	'Til_Your_River_Runs_Dry
22687294	31446057	12	Greatest_Hits_(Keith_Whitley_album)	'Til_a_Tear_Becomes_a_Rose
431125	31446057	22	Keith_Whitley	'Til_a_Tear_Becomes_a_Rose
	31446057	33	other-google	'Til_a_Tear_Becomes_a_Rose
	31446057	59	other-empty	'Til_a_Tear_Becomes_a_Rose
	4083459	65	other-empty	'Til_the_End_of_Forever
4083423	4083459	68	Vintage_(Michael_Bolton_album)	'Til_the_End_of_Forever
4733476	4083459	15	Bolton_Swings_Sinatra	'Til_the_End_of_Forever
17068461	4083459	70	Michael_Bolton_discography	'Til_the_End_of_Forever
551974	4083459	61	Michael_Bolton	'Til_the_End_of_Forever
	4083459	26	other-google	'Til_the_End_of_Forever
	9814597	27	other-google	'Tis_Harry_I'm_Plannin'_to_Marry
	9814597	33	other-empty	'Tis_Harry_I'm_Plannin'_to_Marry
	43741195	32	other-empty	'Tis_Money_makes_a_Man:_Or,_The_Good-Fellows_Folly
	4140289	458	other-empty	'Tis_Pity_She's_a_Whore
1434396	4140289	27	The_Real_Thing_(play)	'Tis_Pity_She's_a_Whore
154224	4140289	24	Romy_Schneider	'Tis_Pity_She's_a_Whore
	4140289	93	other	'Tis_Pity_She's_a_Whore
	4140289	14	other-facebook	'Tis_Pity_She's_a_Whore
	4140289	3178	other-google	'Tis_Pity_She's_a_Whore
	4140289	58	other-yahoo	'Tis_Pity_She's_a_Whore
3001089	4140289	15	Laurence_Fox	'Tis_Pity_She's_a_Whore
1084138	4140289	13	Jared_Harris	'Tis_Pity_She's_a_Whore
29545275	4140289	25	Fiona_Button	'Tis_Pity_She's_a_Whore
31561169	4140289	43	Lydia_Wilson	'Tis_Pity_She's_a_Whore
277316	4140289	27	John_Webster	'Tis_Pity_She's_a_Whore
1802353	4140289	46	Hugh_Bonneville	'Tis_Pity_She's_a_Whore
	4140289	139	other-bing	'Tis_Pity_She's_a_Whore
	4140289	96	other-wikipedia	'Tis_Pity_She's_a_Whore
1027645	4140289	30	Jeanne_Tripplehorn	'Tis_Pity_She's_a_Whore
296256	4140289	31	Jude_Law	'Tis_Pity_She's_a_Whore
280735	4140289	192	John_Ford_(dramatist)	'Tis_Pity_She's_a_Whore
65131	4140289	28	Elysium	'Tis_Pity_She's_a_Whore
42209210	4140289	18	'Tis_Pity_She's_a_Whore_(film)	'Tis_Pity_She's_a_Whore
4322284	4140289	97	Charlie_Cox	'Tis_Pity_She's_a_Whore
	42209210	62	other-google	'Tis_Pity_She's_a_Whore_(film)
	42209210	58	other-empty	'Tis_Pity_She's_a_Whore_(film)
	42209210	87	other-wikipedia	'Tis_Pity_She's_a_Whore_(film)
19909983	19623037	13	The_Christmas_Collection_(Olivia_Newton-John_album)	'Tis_the_Season_(Vince_Gill_and_Olivia_Newton-John_album)
	19623037	253	other-empty	'Tis_the_Season_(Vince_Gill_and_Olivia_Newton-John_album)
	19623037	458	other-google	'Tis_the_Season_(Vince_Gill_and_Olivia_Newton-John_album)
53257	19623037	39	Olivia_Newton-John	'Tis_the_Season_(Vince_Gill_and_Olivia_Newton-John_album)
36578767	19623037	32	'Tis_the_Season	'Tis_the_Season_(Vince_Gill_and_Olivia_Newton-John_album)
	44132359	95	other-empty	'Umayri
	44132359	12	other-google	'Umayri
	27232879	69	other-empty	'Utulau
23631923	14474496	92	Riyadh_Region	'Uyayna
	14474496	151	other-empty	'Uyayna
	14474496	21	other-google	'Uyayna
159040	14474496	29	Wahhabism	'Uyayna
19975	14474496	186	Muhammad_ibn_Abd_al-Wahhab	'Uyayna
	14474496	13	other-wikipedia	'Uyayna
	147611	91	other-empty	'Wah_Wah'_Watson
	147611	259	other-google	'Wah_Wah'_Watson
	236967	193	other-empty	'_(disambiguation)
	236967	65	other-google	'_(disambiguation)
	236967	13	other-wikipedia	'_(disambiguation)
59349	236967	381	Quotation_mark	'_(disambiguation)
59126	236967	318	Apostrophe	'_(disambiguation)
59354	236967	15	Apostrophe_(disambiguation)	'_(disambiguation)
	42210470	40	other-empty	'n_Saak_van_Geloof
	42210470	20	other-google	'n_Saak_van_Geloof
8284024	42210470	26	List_of_South_African_films	'n_Saak_van_Geloof
	3249487	62	other-empty	'otai
	3249487	94	other-google	'otai
1949844	3249487	35	Culture_of_Tonga	'otai
	4290624	48	other-empty	'otuhaka
	4290624	13	other-google	'otuhaka
	121123	79	other-empty	's-Gravendeel
	121123	61	other-google	's-Gravendeel
7402942	121123	13	Zara_Whites	's-Gravendeel
	36928149	103	other-empty	's-Gravenweg_168,_Kralingen
	15805916	46	other-empty	's-Heerenbroek
	20949183	49	other-empty	's-Hertogenbosch_Oost_railway_station
	37327782	141	other-empty	's_Lands_Zeemagazijn
	37327782	11	other-wikipedia	's_Lands_Zeemagazijn
4435856	37327782	12	Nederlands_Scheepvaartmuseum	's_Lands_Zeemagazijn
	33815145	102	other-empty	't_Brouwerskolkje
	31810864	106	other-empty	't_Fornuis
	31810864	24	other-google	't_Fornuis
	36585249	106	other-empty	't_Ganzenest
	34501432	49	other-empty	't_Gulden_Zeepaert
	635445	32	other-empty	't_Haantje,_Drenthe
18007622	3386119	12	Jordan–Wigner_transformation	't_Hooft_operator
	3386119	35	other-empty	't_Hooft_operator
	3386119	31	other-google	't_Hooft_operator
	5005903	86	other-empty	't_Hooft_symbol
	5005903	32	other-google	't_Hooft_symbol
491714	5005903	78	Gerard_'t_Hooft	't_Hooft_symbol
	35734709	75	other-empty	't_Misverstant
	40542694	110	other-empty	't_Nonnetje
	40889267	118	other-empty	't_Schulten_Hues
	34781172	114	other-empty	't_Veerhuis
	44368681	12	other-google	't_Vliegend_Hert
	44368681	31	other-empty	't_Vliegend_Hert
	12201941	44	other-empty	't_Woudt
	16911810	37	other-empty	't_Zand,_Alphen-Chaam
	15805485	36	other-empty	't_Zand,_Werkendam
	9307916	13	other-google	't_Zandt
	9307916	49	other-empty	't_Zandt
	2897823	248	other-google	't_kofschip
	2897823	153	other-empty	't_kofschip
	2897823	30	other-wikipedia	't_kofschip
1800293	2897823	12	Dutch_orthography	't_kofschip
484857	2897823	16	IJ_(digraph)	't_kofschip
	13604812	44	other-empty	't_zal_wel_gaan
	10325813	11	other-wikipedia	(+)-CPCA
24018028	10325813	12	Phenylpiperidine	(+)-CPCA
	10325813	207	other-empty	(+)-CPCA
	10325813	51	other-google	(+)-CPCA
14638076	10325813	39	List_of_cocaine_analogues	(+)-CPCA
	38393160	27	other-empty	(+)-Camphor_6-exo-hydroxylase
	39505236	30	other-empty	(+)-alpha-pinene_synthase
	39502432	26	other-empty	(+)-alpha-santalene_synthase_((2Z,6Z)-farnesyl_diphosphate_cyclizing)
	39504921	26	other-empty	(+)-alpha-terpineol_synthase
	13902956	72	other-empty	(+)-borneol_dehydrogenase
	39503225	30	other-empty	(+)-cubenene_synthase
	39502506	30	other-empty	(+)-endo-beta-bergamotene_synthase_((2Z,6Z)-farnesyl_diphosphate_cyclizing)
	13902980	64	other-empty	(+)-neomenthol_dehydrogenase
	13902980	29	other-google	(+)-neomenthol_dehydrogenase
	39502532	25	other-empty	(-)-endo-alpha-bergamotene_synthase_((2Z,6Z)-farnesyl_diphosphate_cyclizing)
	39503705	42	other-empty	(-)-germacrene_D_synthase
	39504739	47	other-empty	(-)-sabinene_synthase
	33246074	27	other-empty	(101969)_1999_RJ45
	32971314	46	other-empty	(10317)_1990_SA15
	18184813	45	other-empty	(11436)_1969_QR
	8623418	68	other-empty	(118228)_1996_TQ66
	8675070	29	other-empty	(118378)_1999_HT11
	8533933	35	other-empty	(118702)_2000_OM67
	8524465	60	other-empty	(119068)_2001_KC77
	7784159	39	other-empty	(119070)_2001_KP77
	8487615	59	other-empty	(119951)_2002_KX14
	8310772	38	other-empty	(119979)_2002_WC19
	9726569	38	other-empty	(120132)_2003_FY128
	8678321	55	other-empty	(120178)_2003_OP32
2380692	22121787	16	38628_Huya	(120216)_2004_EW95
	22121787	34	other-empty	(120216)_2004_EW95
	33715471	25	other-empty	(121007)_1999_AT9
	8360355	36	other-empty	(12538)_1998_OH
	28231452	42	other-empty	(126154)_2001_YH140
528312	28231452	20	Michael_E._Brown	(126154)_2001_YH140
	33252530	28	other-empty	(134371)_1995_RH
	33476719	27	other-empty	(13651)_1997_BR
	24038119	67	other-empty	(136617)_1994_CC
212598	24038119	49	Minor-planet_moon	(136617)_1994_CC
	24038119	18	other-google	(136617)_1994_CC
	24038119	54	other-twitter	(136617)_1994_CC
	39038097	49	other-empty	(13E)-labda-7,13-dien-15-ol_synthase
	33337440	28	other-empty	(14017)_1994_NS
	28219792	29	other-empty	(14324)_1979_MK6
	28219954	37	other-empty	(14325)_1979_MM6
	310009	80	other-google	(143649)_2003_QQ47
	310009	42	other-empty	(143649)_2003_QQ47
	310009	40	other	(143649)_2003_QQ47
	310009	23	other-wikipedia	(143649)_2003_QQ47
	10027660	77	other-empty	(145453)_2005_RR43
594550	21245373	11	List_of_Solar_System_objects_by_size	(145480)_2005_TB190
	21245373	47	other-empty	(145480)_2005_TB190
18432824	21245373	32	Detached_object	(145480)_2005_TB190
	19150668	24	other-empty	(147735)_2005_NE
	37304743	33	other-empty	(148975)_2001_XA255
	19152650	30	other-empty	(152471)_2005_WE1
	33253117	25	other-empty	(152558)_1990_SA
	32526254	30	other-empty	(15257)_1990_RQ8
35975145	33758033	71	List_of_asteroid_close_approaches_to_Earth	(152680)_1998_KJ9
	33758033	37	other-empty	(152680)_1998_KJ9
	33719616	27	other-empty	(152704)_1998_SD4
	9651820	67	other-empty	(15836)_1995_DA2
	33254375	25	other-empty	(162015)_1994_TF2
	32092328	47	other-empty	(163364)_2002_OD20
	19152700	22	other-empty	(163950)_2003_UN22
	33391954	29	other-empty	(164670)_1996_XM6
	33043906	40	other-empty	(16474)_1990_QG3
	33044432	26	other-empty	(16591)_1992_SY17
	8509550	34	other-empty	(16684)_1994_JQ1
	19152720	26	other-empty	(170025)_2002_VO
	19152737	21	other-empty	(170027)_2002_VH5
	40623261	25	other-empty	(17246)_2000_GL74
	33197390	28	other-empty	(17555)_1993_VC5
	33254665	27	other-empty	(175706)_1996_FG3
	33254665	13	other-google	(175706)_1996_FG3
	27837967	31	other-empty	(178268)_2008_AH32
	7718810	40	other-empty	(179806)_2002_TD66
	19152894	30	other-empty	(181492)_2006_UU1
	21897136	50	other-empty	(181902)_1999_RD215
	19152920	20	other-empty	(184064)_2004_GM
	33197453	29	other-empty	(18412)_1993_LX
	33614959	21	other-empty	(184212)_2004_PB112
	33197583	24	other-empty	(18514)_1996_TE11
	15472250	25	other-empty	(185851)_2000_DP107
	19155608	22	other-empty	(188588)_2005_NP29
	19155632	30	other-empty	(189944)_2003_TX
	19378788	27	other-empty	(191323)_2003_KN
	19378799	24	other-empty	(191485)_2003_TO2
	38390383	17	other-empty	(2,2,3-Trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA_1,5-monooxygenase
	39608713	16	other-empty	(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA_synthase
	18655234	63	other-empty	(202421)_2005_UQ513
5828178	18655234	29	List_of_gravitationally_rounded_objects_of_the_Solar_System	(202421)_2005_UQ513
15374124	18655234	31	List_of_possible_dwarf_planets	(202421)_2005_UQ513
	6392078	59	other-empty	(21083)_1991_TH14
	23286275	23	other-empty	(216242)_2006_VK14
	18395932	85	other-empty	(229762)_2007_UK126
	18395932	22	other-google	(229762)_2007_UK126
5828178	18395932	33	List_of_gravitationally_rounded_objects_of_the_Solar_System	(229762)_2007_UK126
2719753	18395932	14	Scattered_disc	(229762)_2007_UK126
15374124	18395932	22	List_of_possible_dwarf_planets	(229762)_2007_UK126
	18395932	13	other-wikipedia	(229762)_2007_UK126
15374124	30262046	16	List_of_possible_dwarf_planets	(230965)_2004_XA192
	30262046	53	other-empty	(230965)_2004_XA192
	33737174	26	other-empty	(231678)_1995_QC1
	27178020	28	other-empty	(237353)_1207_T-2
	30444595	32	other-empty	(237442)_1999_TA10
47200	30444595	13	4_Vesta	(237442)_1999_TA10
	8541323	52	other-empty	(24835)_1995_SM55
	33511057	26	other-empty	(24883)_1996_VG9
	33511057	12	other	(24883)_1996_VG9
	28245048	22	other-empty	(248835)_2006_SX368
	33073718	26	other-empty	(276033)_2002_AJ129
	39496493	87	other-empty	(285263)_1998_QE2
	39496493	54	other-google	(285263)_1998_QE2
339184	39496493	13	23rd_century	(285263)_1998_QE2
	39496493	13	other	(285263)_1998_QE2
	19366539	26	other-empty	(287577)_2003_FE42
	33528284	32	other-empty	(29354)_1995_OR1
	32899865	37	other-empty	(29423)_1997_AF22
	33532693	29	other-empty	(29459)_1997_SO16
	32899889	35	other-empty	(29480)_1997_VO1
	33532787	38	other-empty	(29487)_1997_VU8
	33367730	28	other-empty	(29494)_1997_WL7
	33533375	38	other-empty	(29511)_1997_YP3
	33533390	29	other-empty	(29548)_1998_BC42
	33367801	31	other-empty	(29564)_1998_ED6
	33533427	53	other-empty	(29630)_1998_UN32
	33533431	54	other-empty	(29667)_1998_XF
	33533442	48	other-empty	(29704)_1998_YB9
	28306367	40	other-empty	(29876)_1999_GR16
	39024922	21	other-empty	(3-methyl-2-oxobutanoate_dehydrogenase_(2-methylpropanoyl-transferring))-phosphatase
39024934	39024922	19	BCKDH	(3-methyl-2-oxobutanoate_dehydrogenase_(2-methylpropanoyl-transferring))-phosphatase
	33753019	19	other-empty	(301886)_1998_QY4
	20617506	51	other-empty	(303775)_2005_QU182
	18193755	22	other-empty	(30714)_4282_T-3
	18193679	24	other-empty	(30715)_5034_T-3
	18193544	22	other-empty	(30716)_5107_T-3
	32585420	20	other-empty	(30789)_1988_RB6
	33220615	36	other-empty	(30795)_1989_AR5
	32899929	28	other-empty	(30800)_1989_ST
	33220646	28	other-empty	(30808)_1989_YA2
	33069175	31	other-empty	(30815)_1990_QH2
20662226	36181169	32	Potentially_hazardous_object	(308242)_2005_GO21
	36181169	34	other-empty	(308242)_2005_GO21
	33069269	20	other-empty	(30846)_1991_PJ17
	33069294	27	other-empty	(30849)_1991_RE20
	33445582	23	other-empty	(30885)_1992_UU4
	32900041	32	other-empty	(30887)_1992_WL2
	32900079	33	other-empty	(30960)_1994_UV2
	32900128	31	other-empty	(31003)_1995_WQ2
	33533473	20	other-empty	(31009)_1996_CP
	33533487	22	other-empty	(31012)_1996_CG8
	33220807	22	other-empty	(31017)_1996_EH2
	33538192	23	other-empty	(31121)_1997_RD10
	33306929	26	other-empty	(31126)_1997_SG2
	33538224	22	other-empty	(31129)_1997_SR10
	33538232	39	other-empty	(31130)_1997_SS10
	33538236	22	other-empty	(31131)_1997_SV10
	33538297	25	other-empty	(31141)_1997_TN18
	33538306	21	other-empty	(31143)_1997_TN24
	32900365	23	other-empty	(31148)_1997_UO8
	33538369	28	other-empty	(31177)_1997_XH11
	33538404	24	other-empty	(31182)_1997_YZ3
	33538417	23	other-empty	(31194)_1997_YQ16
	22529162	150	other-empty	(311999)_2007_NS2
16372210	22529162	13	Mars_trojan	(311999)_2007_NS2
7108409	22529162	12	Trojan_(astronomy)	(311999)_2007_NS2
	33538754	39	other-empty	(31212)_1998_BZ8
	33543344	21	other-empty	(31233)_1998_CG1
	33548654	24	other-empty	(31259)_1998_EB3
	33548659	31	other-empty	(31261)_1998_EF8
	33548718	26	other-empty	(31373)_1998_XN12
	33378831	25	other-empty	(31543)_1999_DM5
	19819199	66	other-empty	(315898)_2008_QD4
	36824690	45	other-empty	(322756)_2001_CK32
	20697681	25	other-empty	(325325)_2008_JA14
	18194326	25	other-empty	(32730)_1951_RX
	32900502	26	other-empty	(32784)_1989_AR
	33429543	24	other-empty	(32785)_1989_CU1
	32593405	23	other-empty	(32790)_1989_SM8
	33069414	30	other-empty	(32798)_1990_OA2
	33069475	36	other-empty	(32804)_1990_SO2
	33069488	26	other-empty	(32805)_1990_SM3
	32593515	33	other-empty	(32806)_1990_SF13
	33069572	28	other-empty	(32819)_1991_PM15
	33069618	23	other-empty	(32822)_1991_RB16
	33069636	30	other-empty	(32848)_1992_MD
	33548812	23	other-empty	(32928)_1995_QZ
	33548847	22	other-empty	(32950)_1996_CA1
	33548875	20	other-empty	(32979)_1996_VH7
	33548949	31	other-empty	(32982)_1996_VD38
	33548998	21	other-empty	(32999)_1997_CY27
	33549072	28	other-empty	(33023)_1997_PJ3
	33549085	26	other-empty	(33024)_1997_PD5
	33306996	32	other-empty	(33028)_1997_QN
	33549163	44	other-empty	(33036)_1997_ST10
	33549271	35	other-empty	(33089)_1997_XK11
	33549848	44	other-empty	(33167)_1998_EJ9
	16064202	27	other-empty	(332446)_2008_AF4
	33368938	32	other-empty	(33540)_1999_JH3
	32593712	22	other-empty	(35057)_1984_SP4
	32593764	23	other-empty	(35059)_1986_QM1
	32593776	34	other-empty	(35060)_1986_QG3
	32593788	24	other-empty	(35061)_1986_QL3
	33429608	26	other-empty	(35074)_1989_UF1
	33069744	41	other-empty	(35085)_1990_SL11
	33069789	19	other-empty	(35103)_1991_RZ14
	33220929	26	other-empty	(35107)_1991_VH
	32901183	27	other-empty	(35109)_1991_XM
	33430332	28	other-empty	(35130)_1992_LQ
	33069849	27	other-empty	(35132)_1992_PY3
	33220938	35	other-empty	(35134)_1992_RE
	33069880	30	other-empty	(35176)_1993_TK21
	32901270	25	other-empty	(35187)_1993_VW1
	32901287	26	other-empty	(35188)_1993_VP3
	33559933	30	other-empty	(35213)_1994_RF25
	33559943	22	other-empty	(35232)_1995_GS7
	33559990	22	other-empty	(35243)_1995_TZ1
	33560038	24	other-empty	(35282)_1996_SC7
	33560060	32	other-empty	(35294)_1996_UG4
	33561320	25	other-empty	(35296)_1996_VY1
	33561328	23	other-empty	(35297)_1996_VS3
	33561377	22	other-empty	(35309)_1996_YF3
	33561446	29	other-empty	(35318)_1997_BD1
	33561476	36	other-empty	(35361)_1997_TH26
	33561485	21	other-empty	(35362)_1997_TZ26
	33561581	22	other-empty	(35402)_1997_YK3
	33562517	23	other-empty	(35415)_1998_AD3
33562513	33562517	35	(35414)_1998_AC3	(35415)_1998_AD3
	33562531	25	other-empty	(35422)_1998_AF7
	33562598	21	other-empty	(35463)_1998_DJ32
	33562609	30	other-empty	(35470)_1998_EC8
	33562633	27	other-empty	(35472)_1998_EJ8
	33369109	24	other-empty	(35681)_1999_BC2
	32901455	27	other-empty	(35684)_1999_BO5
	33562708	22	other-empty	(36242)_1999_VX71
	28000011	26	other-empty	(37431)_2002_AT7
	32599520	20	other-empty	(37560)_1986_QK3
	13727899	36	other-empty	(3757)_Anagolay
	13727899	14	other-google	(3757)_Anagolay
	33429710	31	other-empty	(37571)_1989_UE1
	33069919	27	other-empty	(37574)_1990_QE6
	33069961	22	other-empty	(37577)_1990_RG
	33069976	26	other-empty	(37578)_1990_RY2
	33070007	33	other-empty	(37590)_1991_RA14
	32901538	23	other-empty	(37593)_1991_UJ
	33562723	50	other-empty	(37682)_1995_GZ6
	33562731	24	other-empty	(37703)_1996_CD1
	33562806	19	other-empty	(37718)_1996_SR4
	33562826	20	other-empty	(37731)_1996_TY64
	32901698	22	other-empty	(37740)_1996_VU29
	33562986	23	other-empty	(37804)_1997_YE4
	33563026	26	other-empty	(37814)_1998_AT6
	33369349	27	other-empty	(37817)_1998_BV2
	33563259	31	other-empty	(37852)_1998_DG32
	9700502	62	other-empty	(38084)_1999_HB12
	3993515	41	other-empty	(385185)_1993_RO
30549	3993515	33	Trans-Neptunian_object	(385185)_1993_RO
23843	3993515	52	Plutino	(385185)_1993_RO
	37705948	39	other-empty	(385250)_2001_DH47
	2556548	48	other-empty	(385571)_2004_UP10
	25569189	32	other-empty	(386723)_2009_YE7
	25569189	12	other-google	(386723)_2009_YE7
	42156921	48	other-empty	(388188)_2006_DP14
	42156921	21	other-google	(388188)_2006_DP14
	32620687	25	other-empty	(39513)_1986_QE1
	33221298	28	other-empty	(39532)_1990_HZ1
	33070051	27	other-empty	(39534)_1990_RK1
	32622769	25	other-empty	(39538)_1991_FD2
	33221430	31	other-empty	(39618)_1994_LT
	33221450	25	other-empty	(39636)_1995_BQ2
	33570382	26	other-empty	(39640)_1995_GB7
	32902020	26	other-empty	(39702)_1996_TZ10
	32902090	28	other-empty	(39709)_1996_TH48
	33578823	31	other-empty	(39719)_1996_VF4
	33582567	30	other-empty	(39746)_1997_BW
	33582583	27	other-empty	(39762)_1997_FE1
	33582659	30	other-empty	(39797)_1997_TK18
	33582740	32	other-empty	(39816)_1997_XE11
	33378124	29	other-empty	(39826)_1998_BY2
	33582765	32	other-empty	(39860)_1998_DY7
	33582908	25	other-empty	(40138)_1998_QF63
	33582926	22	other-empty	(40175)_1998_RE16
	10287825	76	other-empty	(40314)_1999_KR16
	33583030	25	other-empty	(40768)_1999_TZ17
	33583055	21	other-empty	(40772)_1999_TY19
	33583088	25	other-empty	(40997)_1999_UE6
	590237	34	other-empty	(4197)_1982_TA
	8509132	64	other-empty	(42301)_2001_UR163
15374124	8509132	12	List_of_possible_dwarf_planets	(42301)_2001_UR163
	32633315	28	other-empty	(42477)_1981_QB3
	33070077	29	other-empty	(42488)_1991_RN17
	33221532	35	other-empty	(42490)_1991_SU
	6392098	61	other-empty	(42493)_1991_TG14
	32902373	32	other-empty	(42502)_1993_CS1
	33583144	28	other-empty	(42570)_1996_YA2
	33583265	32	other-empty	(42606)_1998_DD
	33221586	24	other-empty	(42930)_1999_TM11
	33378371	26	other-empty	(43018)_1999_VY2
	33583356	30	other-empty	(43053)_1999_VD72
	32633338	29	other-empty	(43750)_1981_QG3
	32902484	30	other-empty	(43771)_1988_TJ
	32633387	27	other-empty	(43780)_1989_SL8
	33070503	37	other-empty	(43788)_1990_RB3
	33070530	26	other-empty	(43801)_1991_PL15
	33070571	33	other-empty	(43809)_1991_RE14
	33070579	31	other-empty	(43810)_1991_RJ20
	33070623	27	other-empty	(43824)_1992_SY24
	32633424	28	other-empty	(43850)_1993_SB14
	32902943	34	other-empty	(43905)_1995_WC1
	33583680	24	other-empty	(43964)_1997_EF23
	33583726	33	other-empty	(43982)_1997_GA32
	33378516	21	other-empty	(44006)_1997_TF17
	33600932	23	other-empty	(44315)_1998_RG16
	33600996	24	other-empty	(44389)_1998_SO63
	33601021	25	other-empty	(44432)_1998_TP19
	33601097	20	other-empty	(44531)_1998_YR8
	33604925	21	other-empty	(44855)_1999_UF6
	33604940	25	other-empty	(44856)_1999_UH6
	33378602	24	other-empty	(45144)_1999_XA104
	26419982	23	other-empty	(4538)_Vishyanand
	25770705	34	other-empty	(4627)_Pinomogavero
	32633475	28	other-empty	(46543)_1987_DL6
	33070641	37	other-empty	(46552)_1990_RM1
	33070679	29	other-empty	(46565)_1991_RF17
	33070690	41	other-empty	(46566)_1991_RW21
	33314936	36	other-empty	(46572)_1991_VA5
	33314961	31	other-empty	(46591)_1992_WS1
	33221993	31	other-empty	(46597)_1993_DK2
	32903114	36	other-empty	(46636)_1994_WD3
	32903125	37	other-empty	(46639)_1995_BN4
	32903138	24	other-empty	(46641)_1995_EY
	33611649	21	other-empty	(46734)_1997_TL25
	26097915	35	other-empty	(4688)_1980_WF
	33611964	27	other-empty	(46933)_1998_SP62
	33612002	31	other-empty	(46993)_1998_TF18
	33612028	27	other-empty	(47057)_1998_XM12
	33612107	26	other-empty	(47091)_1999_AP9
40133941	2453197	394	New_Horizons_2	(47171)_1999_TC36
15374124	2453197	24	List_of_possible_dwarf_planets	(47171)_1999_TC36
